medium_multiplier,high_multiplier,balanced_accuracy
1.15,1.55,0.9702848571618574
0.8,1.95,0.970284134237701
0.8,1.075,0.9702834888686446
1.05,1.35,0.9702832249647099
0.85,1.2,0.9702828323797635
0.9,2.175,0.9702827693989908
0.825,0.875,0.970282728657867
1.175,1.275,0.9702818082650512
1.2,1.275,0.9702816311775937
1.05,1.325,0.9702805821037664
0.825,1.125,0.9702795864239521
0.9,2.25,0.9702793982166701
1.15,1.25,0.9702793424915651
1.225,1.75,0.9702792691260044
1.125,1.6,0.9702784171111825
0.8,1.025,0.9702782031467581
0.95,1.225,0.9702774414029159
1.15,1.45,0.9702769285790276
0.875,0.95,0.9702767864470995
0.925,1.25,0.9702757558117557
1.05,1.5,0.9702755253302856
0.95,1.2,0.9702747985419728
1.175,1.675,0.9702743375790326
0.95,2.3,0.970273758319869
1.225,1.55,0.9702703832733918
0.875,1.125,0.9702700440824583
1.025,1.3,0.9702686792437479
0.85,2.075,0.9702685778529435
1.175,1.25,0.9702652227780142
0.825,1.225,0.9702649154764811
1.0,1.3,0.9702639247842333
1.2,1.55,0.9702635890478022
0.875,1.25,0.9702623444480342
1.2,1.625,0.9702619034566419
0.85,2.2,0.9702618354883024
0.8,0.85,0.9702613887113157
0.975,1.275,0.9702589932372616
0.975,1.4,0.9702582649158842
1.125,1.45,0.9702582314934194
1.025,1.325,0.9702573794785975
0.8,2.0,0.9702572062552969
0.825,1.175,0.9702569868936513
1.15,1.225,0.9702557856914815
0.85,2.125,0.9702555924966328
1.125,1.425,0.9702555886324761
0.975,1.3,0.9702546647851579
1.25,1.625,0.9702545779686803
1.2,1.525,0.9702539748738123
0.9,1.175,0.9702515959168038
1.075,1.4,0.9702508341729615
0.925,1.2,0.9702495561507288
1.1,1.425,0.9702487944068867
1.125,1.2,0.9702483883710237
1.0,1.275,0.9702473392971965
1.175,1.525,0.9702471806482227
0.85,1.15,0.9702470185447466
0.925,1.175,0.9702469132897855
1.25,1.8,0.9702468783342563
0.925,2.3,0.9702468303374646
1.05,1.425,0.9702466828083155
0.875,2.175,0.9702464043300537
0.85,1.075,0.9702460612749636
1.225,1.6,0.9702451408821476
0.975,0.925,0.9702429071231964
1.025,1.475,0.9702427085311266
0.8,2.075,0.9702425353078259
1.2,1.725,0.9702419467872844
0.925,1.325,0.9702418565163047
1.1,1.575,0.9702410947724625
1.075,1.15,0.9702409910505659
0.9,1.2,0.9702402961516534
1.0,1.075,0.9702401390357439
1.1,1.4,0.9702391802328966
1.1,1.175,0.970238951284491
0.975,0.95,0.9702385786710929
1.2,1.6,0.9702383466565582
0.875,2.2,0.9702377474258466
1.15,1.5,0.97023774356169
1.05,1.4,0.9702370686343254
1.0,0.975,0.9702365389050178
1.075,1.55,0.9702361632254907
1.125,1.525,0.9702356319631186
0.975,1.05,0.9702352074887722
0.85,1.1,0.9702347615098134
0.825,2.05,0.9702340754626241
1.0,0.95,0.9702338960440745
0.95,0.9,0.9702334700366636
0.975,1.425,0.9702330225246403
1.15,1.65,0.9702300439272658
0.95,0.925,0.97022914158456
1.025,1.1,0.9702266224170613
1.125,1.5,0.9702260177891286
0.95,1.025,0.9702257704022395
0.925,2.25,0.9702249591285413
1.05,1.125,0.9702245826509864
1.0,0.925,0.9702242818700846
1.25,1.85,0.9702242788039556
0.9,0.875,0.9702242100375882
1.25,1.35,0.9702238209071443
0.9,1.3,0.9702229823432392
0.825,1.075,0.9702228586497946
0.8,1.15,0.9702217043210063
1.225,1.325,0.9702213551336584
0.825,1.05,0.9702202157888514
1.2,1.775,0.9702193472569837
0.825,2.0,0.9702191755667475
0.825,2.075,0.9702184472453702
1.225,1.2,0.9702177550029321
0.875,2.125,0.9702175618080835
1.075,1.05,0.9702164769806992
1.025,1.0,0.9702160509732884
1.2,1.175,0.9702152892294462
0.925,0.9,0.9702151989584665
1.05,1.025,0.9702140112072133
0.875,2.275,0.9702134623043855
1.25,1.225,0.9702132494633712
0.85,1.225,0.9702131192492954
0.925,1.0,0.9702118277761459
0.825,1.1,0.9702115588846443
1.025,1.5,0.9702104948268357
1.125,1.625,0.9702087039807145
1.2,1.575,0.9702078185434276
0.875,0.85,0.9702078016380087
1.1,1.075,0.9702074659015775
1.05,1.375,0.9702065405211949
1.025,0.975,0.9702064367992982
1.175,1.15,0.9702058521429135
1.05,1.0,0.9702043970332234
1.075,1.0,0.9702042199457659
1.025,0.95,0.9702037939383551
1.15,1.125,0.9702033863694276
1.125,1.1,0.9702029603620166
0.8,0.775,0.9702020180762149
1.05,0.975,0.97020175417228
0.95,1.25,0.9702007569594011
1.0,1.45,0.9702004546454347
0.85,0.825,0.9702004043175508
1.225,1.15,0.970198526654952
1.2,1.125,0.9701960608814661
1.125,1.475,0.9701954896759982
0.825,0.8,0.970195472770579
1.1,1.025,0.9701952088666442
1.025,1.35,0.9701946376611762
1.0,1.325,0.9701942116537653
1.25,1.175,0.9701940211153911
0.95,1.375,0.970193057324977
1.075,1.025,0.9701929201806156
1.125,1.05,0.9701907033270832
1.075,1.575,0.9701900068951063
1.225,1.775,0.9701886420563959
0.8,1.05,0.9701875760771496
1.175,1.1,0.9701866237949334
1.25,1.65,0.9701848648382123
1.15,1.075,0.9701841580214475
0.825,2.15,0.9701802194978155
0.875,1.15,0.9701794170128496
1.175,1.725,0.9701793820573205
1.1,1.45,0.9701790812764185
1.05,1.525,0.9701779269476303
1.225,1.8,0.9701773422912455
1.1,1.05,0.9701769377884469
1.175,1.7,0.9701767391963773
1.125,1.65,0.9701764902764235
0.8,0.75,0.970175818415188
1.225,1.625,0.9701754277516796
1.075,1.425,0.9701741497294467
1.225,1.175,0.9701732842637081
0.925,1.225,0.9701728717072138
1.1,1.6,0.9701713816419945
1.2,1.15,0.9701708184902221
1.175,1.55,0.9701704962047076
0.9,0.85,0.9701701251243741
1.25,1.2,0.9701687787241472
1.175,1.125,0.9701683527167363
1.0,1.475,0.970168240941144
0.95,1.4,0.9701678149337329
1.15,1.1,0.9701658869432502
1.125,1.075,0.9701654609358393
0.9,1.325,0.9701628833867612
0.825,0.775,0.9701623017965053
1.15,1.525,0.970161059118175
0.85,0.8,0.9701602620304303
0.85,1.125,0.9701580770662983
0.8,1.175,0.9701546340514814
0.875,0.825,0.9701537167247944
1.15,1.675,0.9701533594837509
0.85,1.25,0.9701530202928175
1.05,1.55,0.9701526845563864
0.825,1.2,0.9701524171979491
1.2,1.75,0.9701513197176759
0.925,0.875,0.9701471714191586
0.975,0.9,0.9701469943317012
1.1,1.625,0.9701461392507505
0.875,1.275,0.9701438321262383
1.1,1.0,0.9701437668143732
1.25,1.825,0.970142308638554
1.15,1.7,0.9701420597186005
0.9,0.825,0.9701395970112435
1.2,1.1,0.9701376475161484
0.95,0.875,0.9701375572451685
0.925,1.35,0.9701372868206025
1.25,1.15,0.9701356077500733
1.225,1.125,0.9701331419765874
1.15,1.05,0.9701327159691765
1.125,1.025,0.9701322899617656
0.875,0.8,0.9701301599247109
1.175,1.075,0.9701282104296155
0.825,0.75,0.970124802370328
0.925,0.85,0.9701236146190748
0.85,0.775,0.970122762604253
0.85,2.225,0.9701154379143192
0.8,2.1,0.9701031090468897
0.875,2.3,0.970087978669543
1.025,0.925,0.9700799958946726
1.075,0.975,0.9700734505890369
1.05,0.95,0.970070984815551
0.85,2.25,0.9700692815839348
0.8,2.15,0.9700343531862045
0.825,2.175,0.9700338219238325
0.825,2.2,0.9700251650196253
0.975,0.875,0.9700231962880189
1.0,0.9,0.9700141852088972
1.225,1.1,0.970009343932905
0.8,2.125,0.9700081535251774
1.25,1.125,0.9700048383933441
0.85,2.275,0.9699952400013631
0.825,2.225,0.9699790086892408
0.9,0.8,0.9699573856022434
0.85,2.3,0.9699560549840255
1.1,0.975,0.9699476127792795
1.125,1.0,0.9699431072397187
0.925,0.825,0.9699414032100749
0.95,0.85,0.9699414032100749
0.875,0.775,0.9699409772026639
1.15,1.025,0.9699365619340828
0.975,0.85,0.9699342548095707
1.175,1.05,0.969932056394522
1.2,1.075,0.969927550854961
1.175,1.025,0.9699084995944381
1.15,1.0,0.9699060338209523
1.0,0.875,0.9699043297913085
0.8,2.175,0.969901898238315
0.825,2.3,0.9698989530634053
1.25,1.1,0.9698949829757555
1.225,1.075,0.9698925172022697
1.025,0.9,0.9698908131726257
1.2,1.05,0.9698900514287837
1.05,0.925,0.969881802093504
1.075,0.95,0.9698772965539431
1.225,1.05,0.9698759317152327
0.8,2.225,0.9698749702559107
1.05,0.9,0.9698721879195139
1.25,1.075,0.9698714261756717
0.9,0.775,0.9698614728107483
0.85,0.75,0.9698612238907947
1.075,0.925,0.9698607110669061
0.875,0.75,0.9698590070372625
0.95,0.825,0.9698524617316266
1.1,0.95,0.9698516999877844
0.8,2.2,0.9698487705948837
0.925,0.8,0.9698454904185798
1.125,0.975,0.9698332518221299
0.825,2.25,0.969825639802211
1.0,0.85,0.969822359625907
0.825,2.275,0.969807368724014
1.15,0.975,0.9698031497164105
1.025,0.875,0.9697949003811308
1.2,1.025,0.9697941386372886
1.175,1.0,0.9697916728638027
0.8,2.25,0.9697800147341985
0.975,0.825,0.9697520434005705
1.125,0.95,0.9697512816567285
1.0,0.8,0.9697211611125254
1.25,1.0,0.9697118142969724
1.0,0.825,0.9696959187212815
1.125,0.9,0.969694553882571
1.025,0.825,0.9696867305547023
1.125,0.925,0.9696832541174206
1.15,0.925,0.9696740659508416
1.05,0.85,0.9696707481625338
1.175,0.95,0.9696695604112806
0.925,0.75,0.9696510219746464
0.95,0.775,0.9696510219746464
1.15,0.95,0.9696488235595976
1.025,0.85,0.9696475455373648
1.075,0.875,0.9696453286838324
1.2,0.975,0.9696441409325792
0.9,0.75,0.969641761975571
1.2,1.0,0.9696398124804757
1.225,1.0,0.9696396353930185
1.05,0.875,0.9696385344582429
1.175,0.975,0.9696373467069899
0.975,0.8,0.9696325738089918
1.225,1.025,0.9696213643148212
1.25,1.025,0.9696211872273639
1.075,0.9,0.9696200862925884
0.8,2.275,0.969619674534122
0.95,0.8,0.9696188082703555
1.25,1.05,0.9696168587752604
0.925,0.775,0.9696118369573087
1.1,0.9,0.9696084323525233
1.1,0.925,0.9696041039004197
0.95,0.75,0.9695829944353385
1.175,0.925,0.9695806189328323
0.975,0.775,0.9695784888957776
1.075,0.85,0.9695703298314777
1.2,0.95,0.9695691420802245
1.225,0.975,0.9695646365406638
1.1,0.875,0.9695543474393092
0.8,2.3,0.9695290474645134
1.05,0.825,0.9695094506926741
1.15,0.9,0.9694988258548882
0.975,0.75,0.9694825761042826
1.25,0.95,0.9694711895226545
1.075,0.825,0.9694674457269358
1.0,0.775,0.969466593712114
1.05,0.8,0.9694649799534499
1.2,0.925,0.969459286662636
1.175,0.9,0.9694568208891501
1.15,0.875,0.9694543551156641
1.225,0.95,0.9694478098100282
1.1,0.85,0.9694444920217204
1.25,0.975,0.9694433042704674
1.025,0.8,0.9694391344673376
1.125,0.875,0.9694260438560659
1.225,0.925,0.9693963677577573
1.025,0.775,0.9693946637281136
1.125,0.85,0.9693815731168418
1.075,0.8,0.9693645616223939
1.175,0.875,0.9693539367846081
1.0,0.75,0.9693497669814785
1.2,0.9,0.9693354886189537
1.1,0.825,0.969327665291085
1.025,0.75,0.9692917796235716
1.25,0.925,0.9692889781136546
1.225,0.9,0.9692865123401685
1.05,0.775,0.9692827685444497
1.125,0.825,0.9692786890122999
1.15,0.85,0.969272143706664
1.2,0.875,0.9692116905752712
1.1,0.8,0.9692108385604494
1.225,0.875,0.9691836282356268
1.05,0.75,0.969179884439908
1.125,0.8,0.9691688335947113
1.25,0.9,0.9691651800699722
1.075,0.775,0.9691544649612066
1.15,0.825,0.9691483456629818
1.2,0.8,0.9691410201750202
1.175,0.85,0.9691368688103741
1.225,0.825,0.9691365146354594
1.125,0.75,0.9691286913075906
1.15,0.775,0.9691221460019547
1.25,0.85,0.969111095156758
1.2,0.85,0.9691018351576827
1.1,0.75,0.9690983402819174
1.175,0.8,0.9690967265232535
1.2,0.825,0.9690852496706457
1.125,0.775,0.9690659494901693
1.225,0.85,0.9690528588788977
1.075,0.75,0.9690515808566648
1.25,0.875,0.96904138202629
1.15,0.8,0.969038490245393
1.1,0.775,0.9690286271514493
1.175,0.825,0.9690270133927853
1.25,0.825,0.9690082110522161
1.175,0.775,0.9689938424187116
1.2,0.775,0.9689588087660201
1.225,0.8,0.9689333892873188
1.15,0.75,0.9689190206538143
1.25,0.8,0.9688190283301692
1.2,0.75,0.9688184252353009
1.175,0.75,0.9688046596966647
1.225,0.775,0.9687581491913656
1.25,0.775,0.96867864479945
1.25,0.75,0.9686690306254601
1.225,0.75,0.9686247369736932
